,Timestamp,Train ID,Scheduled,Actual time,Delay,Station,Dep/Arr,Category,Delay at Dep.,Trip time,Sched. trip time,12h Coldest Arrival,12h Rain max Arrival,12h Rain total Arrival,12h Snow depth Arrival,12h Coldest Dep,12h Rain max Dep,12h Rain total Dep,12h Snow depth Dep
560,2018-02-18 21:01:01,148,20:54:00,21:01:01,421,HKI,ARRIVAL,Long-distance,-9,03:43:10,03:36:00,-10.0,0.0,0.0,20.0,-18.3,0.0,0.0,58.0
561,2018-02-18 22:38:04,152,22:35:00,22:38:04,184,HKI,ARRIVAL,Long-distance,290,03:07:14,03:09:00,-11.1,0.0,0.0,20.0,-19.2,0.0,0.0,58.0
562,2018-02-19 16:34:59,86,16:35:00,16:34:59,-1,HKI,ARRIVAL,Long-distance,-5,03:46:26,03:34:00,-11.2,0.0,0.0,20.0,-16.9,0.0,0.0,58.0
563,2018-02-19 08:55:53,140,08:54:00,08:55:53,113,HKI,ARRIVAL,Long-distance,10,03:35:43,03:34:00,-11.2,0.0,0.0,20.0,-20.3,0.0,0.0,58.0
564,2018-02-19 12:10:59,142,11:54:00,12:10:59,1019,HKI,ARRIVAL,Long-distance,-8,03:56:07,03:39:00,-11.2,0.0,0.0,20.0,-20.3,0.0,0.0,58.0
565,2018-02-19 14:59:07,144,14:54:00,14:59:07,307,HKI,ARRIVAL,Long-distance,9,03:45:58,03:41:00,-11.2,0.0,0.0,20.0,-16.9,0.0,0.0,58.0
566,2018-02-19 17:57:31,146,17:54:00,17:57:31,211,HKI,ARRIVAL,Long-distance,1087,03:17:04,03:17:00,-11.2,0.0,0.0,20.0,-16.9,0.0,0.0,58.0
567,2018-02-19 20:59:04,148,20:54:00,20:59:04,304,HKI,ARRIVAL,Long-distance,294,03:16:24,03:31:00,-10.0,0.0,0.0,20.0,-16.5,0.0,0.0,57.0
568,2018-02-19 08:07:03,150,07:54:00,08:07:03,783,HKI,ARRIVAL,Long-distance,37,03:36:10,03:36:00,-11.2,0.0,0.0,20.0,-20.3,0.0,0.0,58.0
569,2018-02-20 16:38:52,86,16:35:00,16:38:52,232,HKI,ARRIVAL,Long-distance,5,03:39:02,03:34:00,-13.9,0.0,0.0,20.0,-23.3,0.0,0.0,57.0
570,2018-02-20 09:06:06,140,08:54:00,09:06:06,726,HKI,ARRIVAL,Long-distance,-31,03:46:37,03:34:00,-13.9,0.0,0.0,20.0,-23.3,0.0,0.0,57.0
571,2018-02-20 12:01:45,142,11:54:00,12:01:45,465,HKI,ARRIVAL,Long-distance,91,03:45:14,03:39:00,-13.9,0.0,0.0,20.0,-23.3,0.0,0.0,57.0
572,2018-02-20 14:59:17,144,14:54:00,14:59:17,317,HKI,ARRIVAL,Long-distance,6,03:46:11,03:41:00,-13.9,0.0,0.0,20.0,-23.3,0.0,0.0,57.0
573,2018-02-20 18:01:12,146,17:54:00,18:01:12,432,HKI,ARRIVAL,Long-distance,-9,03:20:47,03:17:00,-13.1,0.0,0.0,20.0,-20.8,0.0,0.0,57.0
574,2018-02-20 20:53:50,148,20:54:00,20:53:50,-10,HKI,ARRIVAL,Long-distance,-23,03:38:21,03:31:00,-9.9,0.0,0.0,20.0,-16.3,0.0,0.0,57.0
575,2018-02-20 08:00:14,150,07:54:00,08:00:14,374,HKI,ARRIVAL,Long-distance,72,03:36:13,03:36:00,-13.9,0.0,0.0,20.0,-23.3,0.0,0.0,57.0
576,2018-02-21 16:35:18,86,16:35:00,16:35:18,18,HKI,ARRIVAL,Long-distance,-2,03:42:12,03:34:00,-14.8,0.0,0.0,20.0,-19.5,0.0,0.0,57.0
577,2018-02-21 09:01:37,140,08:54:00,09:01:37,457,HKI,ARRIVAL,Long-distance,0,03:41:37,03:34:00,-14.8,0.0,0.0,20.0,-23.0,0.0,0.0,57.0
578,2018-02-21 11:55:19,142,11:54:00,11:55:19,79,HKI,ARRIVAL,Long-distance,732,03:28:07,03:39:00,-14.8,0.0,0.0,20.0,-23.0,0.0,0.0,57.0
579,2018-02-21 14:57:15,144,14:54:00,14:57:15,195,HKI,ARRIVAL,Long-distance,3,03:44:12,03:41:00,-14.8,0.0,0.0,20.0,-20.2,0.0,0.0,57.0
580,2018-02-21 17:54:51,146,17:54:00,17:54:51,51,HKI,ARRIVAL,Long-distance,163,03:17:20,03:17:00,-14.8,0.0,0.0,20.0,-19.0,0.0,0.0,57.0
581,2018-02-21 21:01:38,148,20:54:00,21:01:38,458,HKI,ARRIVAL,Long-distance,113,03:29:08,03:31:00,-13.4,0.0,0.0,20.0,-18.5,0.0,0.0,57.0
582,2018-02-21 08:03:08,150,07:54:00,08:03:08,548,HKI,ARRIVAL,Long-distance,56,03:41:45,03:36:00,-14.8,0.0,0.0,20.0,-23.0,0.0,0.0,57.0
583,2018-02-22 16:37:10,86,16:35:00,16:37:10,130,HKI,ARRIVAL,Long-distance,43,03:40:35,03:34:00,-17.1,0.0,0.0,20.0,-25.5,0.0,0.0,57.0
584,2018-02-22 09:00:04,140,08:54:00,09:00:04,364,HKI,ARRIVAL,Long-distance,65,03:38:59,03:34:00,-17.1,0.0,0.0,20.0,-25.5,0.0,0.0,57.0
585,2018-02-22 11:54:21,142,11:54:00,11:54:21,21,HKI,ARRIVAL,Long-distance,936,03:23:45,03:39:00,-17.1,0.0,0.0,20.0,-25.5,0.0,0.0,57.0
586,2018-02-22 14:59:28,144,14:54:00,14:59:28,328,HKI,ARRIVAL,Long-distance,1711,03:17:57,03:41:00,-17.1,0.0,0.0,20.0,-25.5,0.0,0.0,57.0
587,2018-02-22 17:55:00,146,17:54:00,17:55:00,60,HKI,ARRIVAL,Long-distance,66,03:18:27,03:17:00,-17.1,0.0,0.0,20.0,-25.5,0.0,0.0,57.0
588,2018-02-22 20:53:33,148,20:54:00,20:53:33,-27,HKI,ARRIVAL,Long-distance,-11,03:30:54,03:31:00,-13.2,0.0,0.0,20.0,-15.9,0.0,0.0,57.0
589,2018-02-22 08:01:18,150,07:54:00,08:01:18,438,HKI,ARRIVAL,Long-distance,43,03:35:44,03:36:00,-17.1,0.0,0.0,20.0,-25.5,0.0,0.0,56.0
590,2018-02-23 16:44:21,86,16:35:00,16:44:21,561,HKI,ARRIVAL,Long-distance,-2,03:44:36,03:34:00,-16.2,0.0,0.0,20.0,-20.2,0.0,0.0,58.0
591,2018-02-23 19:43:00,88,19:35:00,19:43:00,480,HKI,ARRIVAL,Long-distance,-17,03:37:59,03:34:00,-11.1,0.0,0.0,20.0,-17.7,0.0,0.0,58.0
592,2018-02-23 08:57:51,140,08:54:00,08:57:51,231,HKI,ARRIVAL,Long-distance,-8,03:39:39,03:39:00,-16.7,0.0,0.0,20.0,-22.5,0.0,0.0,58.0
593,2018-02-23 11:54:36,142,11:54:00,11:54:36,36,HKI,ARRIVAL,Long-distance,-3,03:51:49,03:41:00,-16.7,0.0,0.0,20.0,-22.5,0.0,0.0,58.0
594,2018-02-23 15:04:49,144,14:54:00,15:04:49,649,HKI,ARRIVAL,Long-distance,0,03:26:23,03:17:00,-16.4,0.0,0.0,20.0,-22.5,0.0,0.0,58.0
595,2018-02-23 18:00:27,146,17:54:00,18:00:27,387,HKI,ARRIVAL,Long-distance,-20,03:37:47,03:31:00,-13.1,0.0,0.0,20.0,-18.1,0.0,0.0,58.0
596,2018-02-23 20:54:23,148,20:54:00,20:54:23,23,HKI,ARRIVAL,Long-distance,-14,03:30:17,03:22:00,-11.6,0.0,0.0,20.0,-17.7,0.0,0.0,58.0
597,2018-02-23 08:04:50,150,07:54:00,08:04:50,650,HKI,ARRIVAL,Long-distance,14,03:36:37,03:36:00,-16.7,0.0,0.0,20.0,-22.5,0.0,0.0,58.0
598,2018-02-24 16:36:16,84,16:35:00,16:36:16,76,HKI,ARRIVAL,Long-distance,-11,03:53:08,03:34:00,-16.0,0.0,0.0,20.0,-21.9,0.0,0.0,57.0
599,2018-02-24 08:57:03,140,08:54:00,08:57:03,183,HKI,ARRIVAL,Long-distance,-5,03:37:08,03:34:00,-16.0,0.0,0.0,20.0,-21.9,0.0,0.0,57.0
600,2018-02-24 11:59:12,142,11:54:00,11:59:12,312,HKI,ARRIVAL,Long-distance,4,03:44:08,03:39:00,-16.0,0.0,0.0,20.0,-21.9,0.0,0.0,57.0
601,2018-02-24 14:53:52,144,14:54:00,14:53:52,-8,HKI,ARRIVAL,Long-distance,29,03:40:23,03:41:00,-16.0,0.0,0.0,20.0,-21.9,0.0,0.0,57.0
602,2018-02-24 17:54:50,146,17:54:00,17:54:50,50,HKI,ARRIVAL,Long-distance,-2,03:18:27,03:17:00,-16.0,0.0,0.0,20.0,-21.9,0.0,0.0,57.0
603,2018-02-24 20:57:12,148,20:54:00,20:57:12,192,HKI,ARRIVAL,Long-distance,22,03:31:52,03:31:00,-13.6,0.0,0.0,20.0,-17.6,0.0,0.0,57.0
604,2018-02-24 08:13:46,150,07:54:00,08:13:46,1186,HKI,ARRIVAL,Long-distance,38,03:38:50,03:36:00,-16.0,0.0,0.0,20.0,-21.9,0.0,0.0,57.0
605,2018-02-25 16:38:46,86,16:35:00,16:38:46,226,HKI,ARRIVAL,Long-distance,38,03:56:46,03:39:00,-13.5,0.0,0.0,20.0,-13.5,0.0,0.0,58.0
606,2018-02-25 19:36:35,88,19:35:00,19:36:35,95,HKI,ARRIVAL,Long-distance,6,04:16:05,03:41:00,-10.9,0.0,0.0,20.0,-11.7,0.0,0.0,58.0
607,2018-02-25 12:11:50,142,11:54:00,12:11:50,1070,HKI,ARRIVAL,Long-distance,4,03:20:08,03:17:00,-15.6,0.0,0.0,20.0,-15.6,0.0,0.0,58.0
608,2018-02-25 15:32:55,144,14:54:00,15:32:55,2335,HKI,ARRIVAL,Long-distance,230,03:34:56,03:31:00,-13.9,0.0,0.0,20.0,-13.9,0.0,0.0,58.0
609,2018-02-25 17:57:51,146,17:54:00,17:57:51,231,HKI,ARRIVAL,Long-distance,-5,03:23:29,03:22:00,-12.9,0.0,0.0,20.0,-12.9,0.0,0.0,58.0
610,2018-02-25 20:56:26,148,20:54:00,20:56:26,146,HKI,ARRIVAL,Long-distance,1,03:38:25,03:36:00,-10.2,0.0,0.0,20.0,-11.7,0.0,0.0,58.0
611,2018-02-25 22:48:02,152,22:35:00,22:48:02,782,HKI,ARRIVAL,Long-distance,317,03:16:45,03:09:00,-8.3,0.0,0.0,20.0,-11.7,0.0,0.0,58.0
612,2018-02-26 16:43:48,86,16:35:00,16:43:48,528,HKI,ARRIVAL,Long-distance,-8,03:43:13,03:34:00,-11.8,0.0,0.0,21.0,-11.8,0.0,0.0,58.0
613,2018-02-26 09:00:14,140,08:54:00,09:00:14,374,HKI,ARRIVAL,Long-distance,106,03:38:28,03:34:00,-8.6,0.1,0.2,20.0,-9.9,0.1,0.2,59.0
614,2018-02-26 11:55:01,142,11:54:00,11:55:01,61,HKI,ARRIVAL,Long-distance,16,03:39:45,03:39:00,-8.6,0.1,0.2,21.0,-10.9,0.1,0.2,59.0
615,2018-02-26 14:59:13,144,14:54:00,14:59:13,313,HKI,ARRIVAL,Long-distance,1244,03:25:29,03:41:00,-10.0,0.1,0.2,21.0,-10.9,0.1,0.2,58.0
616,2018-02-26 17:56:12,146,17:54:00,17:56:12,132,HKI,ARRIVAL,Long-distance,120,03:25:56,03:17:00,-12.0,0.0,0.0,21.0,-12.0,0.0,0.0,58.0
617,2018-02-26 20:56:50,148,20:54:00,20:56:50,170,HKI,ARRIVAL,Long-distance,598,03:31:12,03:31:00,-13.2,0.0,0.0,21.0,-14.7,0.0,0.0,58.0
618,2018-02-26 08:04:37,150,07:54:00,08:04:37,637,HKI,ARRIVAL,Long-distance,84,03:28:52,03:36:00,-8.6,0.1,0.2,20.0,-9.8,0.1,0.2,59.0
619,2018-02-27 17:02:41,86,16:35:00,17:02:41,1661,HKI,ARRIVAL,Long-distance,22,03:50:30,03:34:00,-17.8,0.0,0.0,21.0,-21.6,0.0,0.0,56.0
620,2018-02-27 09:05:58,140,08:54:00,09:05:58,718,HKI,ARRIVAL,Long-distance,95,03:44:23,03:34:00,-18.1,0.0,0.0,21.0,-21.6,0.0,0.0,56.0
621,2018-02-27 11:55:59,142,11:54:00,11:55:59,119,HKI,ARRIVAL,Long-distance,307,03:35:52,03:39:00,-18.1,0.0,0.0,21.0,-21.6,0.0,0.0,56.0
622,2018-02-27 14:58:26,144,14:54:00,14:58:26,266,HKI,ARRIVAL,Long-distance,140,03:43:06,03:41:00,-18.1,0.0,0.0,21.0,-21.6,0.0,0.0,56.0
623,2018-02-27 17:58:01,146,17:54:00,17:58:01,241,HKI,ARRIVAL,Long-distance,34,03:44:19,03:17:00,-17.8,0.0,0.0,21.0,-21.6,0.0,0.0,56.0
624,2018-02-27 21:08:21,148,20:54:00,21:08:21,861,HKI,ARRIVAL,Long-distance,98,03:34:27,03:31:00,-17.2,0.0,0.0,21.0,-22.2,0.0,0.0,56.0
625,2018-02-27 08:11:09,150,07:54:00,08:11:09,1029,HKI,ARRIVAL,Long-distance,39,03:48:43,03:36:00,-18.1,0.0,0.0,21.0,-21.6,0.0,0.0,56.0
626,2018-02-28 16:35:23,86,16:35:00,16:35:23,23,HKI,ARRIVAL,Long-distance,10,04:02:34,03:34:00,-19.7,0.0,0.0,21.0,-24.3,0.0,0.0,56.0
627,2018-02-28 09:06:16,140,08:54:00,09:06:16,736,HKI,ARRIVAL,Long-distance,167,03:43:29,03:34:00,-19.7,0.0,0.0,21.0,-26.7,0.0,0.0,56.0
628,2018-02-28 12:00:48,142,11:54:00,12:00:48,408,HKI,ARRIVAL,Long-distance,-31,03:46:19,03:39:00,-19.7,0.0,0.0,21.0,-26.7,0.0,0.0,56.0
629,2018-02-28 14:54:31,144,14:54:00,14:54:31,31,HKI,ARRIVAL,Long-distance,125,03:39:26,03:41:00,-19.7,0.0,0.0,21.0,-26.7,0.0,0.0,56.0
630,2018-02-28 17:54:34,146,17:54:00,17:54:34,34,HKI,ARRIVAL,Long-distance,17,03:17:13,03:17:00,-19.7,0.0,0.0,21.0,-24.2,0.0,0.0,56.0
631,2018-02-28 21:00:24,148,20:54:00,21:00:24,384,HKI,ARRIVAL,Long-distance,-35,03:31:17,03:31:00,-15.0,0.0,0.0,21.0,-23.6,0.0,0.0,56.0
632,2018-02-28 08:24:06,150,07:54:00,08:24:06,1806,HKI,ARRIVAL,Long-distance,92,03:42:59,03:36:00,-19.7,0.0,0.0,21.0,-26.7,0.0,0.0,56.0
633,2018-03-01 16:36:25,86,16:35:00,16:36:25,85,HKI,ARRIVAL,Long-distance,8,03:36:48,03:34:00,-17.5,0.0,0.0,21.0,-27.1,0.0,0.0,56.0
634,2018-03-01 09:13:00,140,08:54:00,09:13:00,1140,HKI,ARRIVAL,Long-distance,-10,03:53:10,03:34:00,-17.5,0.0,0.0,21.0,-27.1,0.0,0.0,56.0
635,2018-03-01 11:58:06,142,11:54:00,11:58:06,246,HKI,ARRIVAL,Long-distance,-3,03:43:09,03:39:00,-17.5,0.0,0.0,21.0,-27.1,0.0,0.0,56.0
636,2018-03-01 15:10:46,144,14:54:00,15:10:46,1006,HKI,ARRIVAL,Long-distance,174,03:54:52,03:41:00,-17.5,0.0,0.0,21.0,-27.1,0.0,0.0,56.0
637,2018-03-01 18:35:07,146,17:54:00,18:35:07,2467,HKI,ARRIVAL,Long-distance,332,03:18:17,03:17:00,-15.1,0.0,0.0,21.0,-23.2,0.0,0.0,56.0
638,2018-03-01 20:56:35,148,20:54:00,20:56:35,155,HKI,ARRIVAL,Long-distance,-18,04:06:35,03:31:00,-12.5,0.0,0.0,21.0,-16.4,0.0,0.0,56.0
639,2018-03-01 07:57:00,150,07:54:00,07:57:00,180,HKI,ARRIVAL,Long-distance,12,03:38:53,03:36:00,-17.5,0.0,0.0,21.0,-27.1,0.0,0.0,56.0
640,2018-03-02 16:35:34,86,16:35:00,16:35:34,34,HKI,ARRIVAL,Long-distance,-8,03:41:59,03:34:00,-14.1,0.0,0.0,21.0,-14.1,0.0,0.0,56.0
641,2018-03-02 19:34:52,88,19:35:00,19:34:52,-8,HKI,ARRIVAL,Long-distance,-25,03:44:26,03:34:00,-10.0,0.0,0.0,21.0,-13.4,0.0,0.0,56.0
642,2018-03-02 09:07:26,140,08:54:00,09:07:26,806,HKI,ARRIVAL,Long-distance,180,03:44:32,03:39:00,-14.1,0.0,0.0,21.0,-14.1,0.0,0.0,56.0
643,2018-03-02 11:59:39,142,11:54:00,11:59:39,339,HKI,ARRIVAL,Long-distance,7,03:51:46,03:41:00,-14.1,0.0,0.0,21.0,-14.1,0.0,0.0,56.0
644,2018-03-02 15:05:28,144,14:54:00,15:05:28,688,HKI,ARRIVAL,Long-distance,42,03:17:42,03:17:00,-14.1,0.0,0.0,21.0,-14.1,0.0,0.0,56.0
645,2018-03-02 17:55:26,146,17:54:00,17:55:26,86,HKI,ARRIVAL,Long-distance,267,03:27:59,03:31:00,-14.1,0.0,0.0,21.0,-14.1,0.0,0.0,56.0
646,2018-03-02 20:55:16,148,20:54:00,20:55:16,76,HKI,ARRIVAL,Long-distance,21,03:22:17,03:22:00,-9.2,0.0,0.0,21.0,-14.0,0.0,0.0,56.0
647,2018-03-02 08:02:09,150,07:54:00,08:02:09,489,HKI,ARRIVAL,Long-distance,10,03:36:55,03:36:00,-14.1,0.0,0.0,21.0,-14.1,0.0,0.0,56.0
648,2018-03-03 16:35:17,84,16:35:00,16:35:17,17,HKI,ARRIVAL,Long-distance,-6,03:38:21,03:34:00,-13.6,0.0,0.0,21.0,-16.7,0.0,0.0,56.0
649,2018-03-03 08:55:43,140,08:54:00,08:55:43,103,HKI,ARRIVAL,Long-distance,55,03:34:48,03:34:00,-13.6,0.0,0.0,21.0,-16.7,0.0,0.0,56.0
650,2018-03-03 11:56:44,142,11:54:00,11:56:44,164,HKI,ARRIVAL,Long-distance,216,03:38:08,03:39:00,-13.6,0.0,0.0,21.0,-16.7,0.0,0.0,56.0
651,2018-03-03 14:54:34,144,14:54:00,14:54:34,34,HKI,ARRIVAL,Long-distance,22,03:41:12,03:41:00,-13.6,0.0,0.0,21.0,-16.7,0.0,0.0,56.0
652,2018-03-03 17:54:18,146,17:54:00,17:54:18,18,HKI,ARRIVAL,Long-distance,-20,03:17:23,03:17:00,-13.6,0.0,0.0,21.0,-15.7,0.0,0.0,56.0
653,2018-03-03 20:59:17,148,20:54:00,20:59:17,317,HKI,ARRIVAL,Long-distance,-8,03:31:38,03:31:00,-9.7,0.0,0.0,21.0,-13.7,0.0,0.0,56.0
654,2018-03-03 07:59:04,150,07:54:00,07:59:04,304,HKI,ARRIVAL,Long-distance,43,03:41:25,03:36:00,-13.6,0.0,0.0,21.0,-16.7,0.0,0.0,56.0
655,2018-03-04 16:39:09,86,16:35:00,16:39:09,249,HKI,ARRIVAL,Long-distance,35,03:42:00,03:39:00,-13.8,0.0,0.0,21.0,-14.1,0.0,0.0,57.0
656,2018-03-04 19:40:04,88,19:35:00,19:40:04,304,HKI,ARRIVAL,Long-distance,-14,03:57:18,03:41:00,-10.0,0.0,0.0,21.0,-10.2,0.1,0.1,57.0
657,2018-03-04 11:57:13,142,11:54:00,11:57:13,193,HKI,ARRIVAL,Long-distance,13,04:01:35,03:58:41,-14.0,0.0,0.0,21.0,-20.9,0.0,0.0,57.0
658,2018-03-04 15:10:24,144,14:54:00,15:10:24,984,HKI,ARRIVAL,Long-distance,6,03:20:34,03:17:00,-14.0,0.0,0.0,21.0,-15.5,0.0,0.0,57.0
659,2018-03-04 17:55:50,146,17:54:00,17:55:50,110,HKI,ARRIVAL,Long-distance,-15,03:33:05,03:31:00,-13.8,0.0,0.0,21.0,-14.1,0.1,0.1,57.0
660,2018-03-04 21:00:52,148,20:54:00,21:00:52,412,HKI,ARRIVAL,Long-distance,-25,03:27:18,03:22:00,-10.0,0.0,0.0,21.0,-10.2,0.1,0.1,57.0
661,2018-03-04 22:47:33,152,22:35:00,22:47:33,753,HKI,ARRIVAL,Long-distance,282,03:43:17,03:36:00,-10.2,0.0,0.0,21.0,-10.4,0.2,0.30000000000000004,57.0
662,2018-03-04 16:08:52,72051,16:11:13,16:08:52,-141,HKI,ARRIVAL,Test drive,-315,03:16:51,03:09:00,-13.8,0.0,0.0,21.0,-14.1,0.0,0.0,57.0
663,2018-03-05 16:36:02,86,16:35:00,16:36:02,62,HKI,ARRIVAL,Long-distance,70,03:37:11,03:34:00,-13.0,0.0,0.0,21.0,-15.9,0.0,0.0,58.0
664,2018-03-05 08:58:47,140,08:54:00,08:58:47,287,HKI,ARRIVAL,Long-distance,-25,03:39:12,03:34:00,-13.5,0.0,0.0,21.0,-15.9,0.2,0.2,58.0
665,2018-03-05 11:53:45,142,11:54:00,11:53:45,-15,HKI,ARRIVAL,Long-distance,-2,03:38:47,03:39:00,-13.5,0.0,0.0,21.0,-15.9,0.0,0.0,58.0
666,2018-03-05 16:15:21,144,14:54:00,16:15:21,4881,HKI,ARRIVAL,Long-distance,36,05:01:45,03:41:00,-13.0,0.0,0.0,21.0,-15.9,0.0,0.0,58.0
667,2018-03-05 17:59:52,146,17:54:00,17:59:52,352,HKI,ARRIVAL,Long-distance,-28,03:16:52,03:17:00,-12.2,0.0,0.0,21.0,-15.1,0.0,0.0,58.0
668,2018-03-05 20:58:09,148,20:54:00,20:58:09,249,HKI,ARRIVAL,Long-distance,221,03:37:20,03:31:00,-7.3,0.0,0.0,21.0,-10.7,0.0,0.0,58.0
669,2018-03-05 07:58:07,150,07:54:00,07:58:07,247,HKI,ARRIVAL,Long-distance,56,03:36:28,03:36:00,-13.5,0.0,0.0,21.0,-15.9,0.2,0.2,58.0
670,2018-03-06 16:34:40,86,16:35:00,16:34:40,-20,HKI,ARRIVAL,Long-distance,0,03:37:37,03:34:00,-6.2,0.0,0.0,21.0,-14.0,0.0,0.0,57.0
671,2018-03-06 08:57:53,140,08:54:00,08:57:53,233,HKI,ARRIVAL,Long-distance,351,03:32:02,03:34:00,-6.7,0.0,0.0,21.0,-14.0,0.0,0.0,57.0
672,2018-03-06 11:58:19,142,11:54:00,11:58:19,259,HKI,ARRIVAL,Long-distance,-17,03:43:36,03:39:00,-5.8,0.0,0.0,21.0,-14.0,0.0,0.0,57.0
673,2018-03-06 14:54:27,144,14:54:00,14:54:27,27,HKI,ARRIVAL,Long-distance,170,03:38:37,03:41:00,-5.8,0.0,0.0,21.0,-14.0,0.0,0.0,57.0
674,2018-03-06 17:54:55,146,17:54:00,17:54:55,55,HKI,ARRIVAL,Long-distance,-28,03:16:40,03:17:00,-6.7,0.0,0.0,21.0,-13.7,0.0,0.0,57.0
675,2018-03-06 23:44:44,148,20:54:00,23:44:44,10244,HKI,ARRIVAL,Long-distance,-11,03:32:23,03:31:00,-7.5,0.0,0.0,21.0,-17.0,0.0,0.0,57.0
676,2018-03-06 07:59:10,150,07:54:00,07:59:10,310,HKI,ARRIVAL,Long-distance,93,06:26:55,03:36:00,-6.7,0.0,0.0,21.0,-14.0,0.0,0.0,57.0
677,2018-03-07 16:37:37,86,16:35:00,16:37:37,157,HKI,ARRIVAL,Long-distance,-3,03:27:43,03:34:00,-9.8,0.0,0.0,20.0,-19.3,0.0,0.0,57.0
678,2018-03-07 08:59:42,140,08:54:00,08:59:42,342,HKI,ARRIVAL,Long-distance,-12,03:39:54,03:34:00,-9.8,0.0,0.0,20.0,-20.1,0.0,0.0,57.0
679,2018-03-07 11:54:30,142,11:54:00,11:54:30,30,HKI,ARRIVAL,Long-distance,82,03:38:08,03:39:00,-9.8,0.0,0.0,20.0,-20.1,0.0,0.0,57.0
680,2018-03-07 14:57:13,144,14:54:00,14:57:13,193,HKI,ARRIVAL,Long-distance,-12,03:44:25,03:41:00,-9.8,0.0,0.0,20.0,-19.3,0.0,0.0,57.0
681,2018-03-07 17:58:40,146,17:54:00,17:58:40,280,HKI,ARRIVAL,Long-distance,-26,03:19:40,03:17:00,-9.8,0.0,0.0,20.0,-18.3,0.0,0.0,57.0
682,2018-03-07 21:00:52,148,20:54:00,21:00:52,412,HKI,ARRIVAL,Long-distance,-16,03:36:06,03:31:00,-7.5,0.0,0.0,20.0,-13.4,0.0,0.0,57.0
683,2018-03-07 07:56:50,150,07:54:00,07:56:50,170,HKI,ARRIVAL,Long-distance,547,03:43:08,03:36:00,-9.8,0.0,0.0,20.0,-20.1,0.0,0.0,57.0
684,2018-03-08 16:38:45,86,16:35:00,16:38:45,225,HKI,ARRIVAL,Long-distance,-3,03:39:03,03:34:00,-7.4,0.0,0.0,20.0,-15.7,0.0,0.0,57.0
685,2018-03-08 09:05:30,140,08:54:00,09:05:30,690,HKI,ARRIVAL,Long-distance,12,03:45:18,03:34:00,-7.9,0.0,0.0,20.0,-17.1,0.0,0.0,57.0
686,2018-03-08 11:56:01,142,11:54:00,11:56:01,121,HKI,ARRIVAL,Long-distance,46,03:40:15,03:39:00,-7.9,0.0,0.0,20.0,-17.0,0.0,0.0,57.0
687,2018-03-08 15:00:25,144,14:54:00,15:00:25,385,HKI,ARRIVAL,Long-distance,10,03:47:15,03:41:00,-7.7,0.0,0.0,20.0,-15.7,0.0,0.0,57.0
688,2018-03-08 17:55:49,146,17:54:00,17:55:49,109,HKI,ARRIVAL,Long-distance,-26,03:20:48,03:17:00,-6.7,0.0,0.0,20.0,-15.7,0.0,0.0,57.0
689,2018-03-08 20:55:36,148,20:54:00,20:55:36,96,HKI,ARRIVAL,Long-distance,-33,03:33:15,03:31:00,-5.6,0.9,1.4,22.0,-8.9,0.9,1.4,57.0
690,2018-03-08 07:59:13,150,07:54:00,07:59:13,313,HKI,ARRIVAL,Long-distance,10,03:38:09,03:36:00,-7.9,0.0,0.0,20.0,-17.1,0.0,0.0,57.0
691,2018-03-09 16:48:04,86,16:35:00,16:48:04,784,HKI,ARRIVAL,Long-distance,30,03:40:29,03:34:00,-1.1,0.3,0.8,25.0,-5.8,0.7,3.5,61.0
692,2018-03-09 19:43:18,88,19:35:00,19:43:18,498,HKI,ARRIVAL,Long-distance,291,03:37:09,03:34:00,-0.1,0.3,0.9,25.0,-4.6,0.3,2.5000000000000004,61.0
693,2018-03-09 08:57:01,140,08:54:00,08:57:01,181,HKI,ARRIVAL,Long-distance,-8,03:42:06,03:39:00,-1.9,0.9,3.6,25.0,-7.0,0.9,6.7,60.0
694,2018-03-09 12:00:28,142,11:54:00,12:00:28,388,HKI,ARRIVAL,Long-distance,202,03:54:56,03:41:00,-1.7,0.3,1.3,25.0,-6.2,0.7,5.0,61.0
695,2018-03-09 15:13:47,144,14:54:00,15:13:47,1187,HKI,ARRIVAL,Long-distance,351,03:29:34,03:17:00,-1.3,0.2,0.6,25.0,-5.8,0.7,3.8,61.0
696,2018-03-09 18:33:48,146,17:54:00,18:33:48,2388,HKI,ARRIVAL,Long-distance,-15,04:11:03,03:31:00,-0.5,0.3,0.9,25.0,-5.2,0.3,2.7,61.0
697,2018-03-09 20:55:19,148,20:54:00,20:55:19,79,HKI,ARRIVAL,Long-distance,41,03:25:27,03:22:00,0.3,0.3,0.9,25.0,-4.0,0.3,2.3000000000000003,61.0
698,2018-03-09 08:00:33,150,07:54:00,08:00:33,393,HKI,ARRIVAL,Long-distance,4,03:36:38,03:36:00,-1.9,0.9,3.6,25.0,-7.0,0.9,6.7,60.0
699,2018-03-10 16:34:58,84,16:35:00,16:34:58,-2,HKI,ARRIVAL,Long-distance,-8,03:35:11,03:34:00,-0.1,0.1,0.1,25.0,-2.0,0.1,0.1,62.0
700,2018-03-10 08:53:59,140,08:54:00,08:53:59,-1,HKI,ARRIVAL,Long-distance,100,03:32:19,03:34:00,-0.1,0.1,0.1,25.0,-2.6,0.1,0.2,61.0
